NO,Solution Depth,Nodes In Memory,Max Nodes in Memory,Nodes Expanded,Optimal Solution,Real World Time
169,14,5719068,5719065,2557649,1,563536644
170,14,5719068,5719065,2557649,1,567507775
171,14,5719068,5719065,2557649,1,565723236
172,14,5719068,5719065,2557649,1,565775285
173,14,5719068,5719065,2557649,1,601769860
174,14,5719068,5719065,2557649,1,564873220
175,14,5719068,5719065,2557649,1,564732573
176,14,5719068,5719065,2557649,1,562717914
177,14,5719068,5719065,2557649,1,565659785
178,14,5719068,5719065,2557649,1,565410365
179,14,5719068,5719065,2557649,1,566222954
180,14,5719068,5719065,2557649,1,567754271
181,14,5719068,5719065,2557649,1,565467091
182,14,5719068,5719065,2557649,1,566260674
183,14,5719068,5719065,2557649,1,563641909
184,14,5719068,5719065,2557649,1,566452491
185,14,5719068,5719065,2557649,1,565983768
186,14,5719068,5719065,2557649,1,567512454
187,14,5719068,5719065,2557649,1,566299271
188,14,5719068,5719065,2557649,1,564086655
189,14,5719068,5719065,2557649,1,567689066
190,14,5719068,5719065,2557649,1,563783724
191,14,5719068,5719065,2557649,1,566290791
192,14,5719068,5719065,2557649,1,565695459
193,14,5719068,5719065,2557649,1,562646275
194,14,5719068,5719065,2557649,1,605062907
195,14,5719068,5719065,2557649,1,563467929
196,14,5719068,5719065,2557649,1,568398144
197,14,5719068,5719065,2557649,1,569407228
198,14,5719068,5719065,2557649,1,570767489
199,14,5719068,5719065,2557649,1,564349233
200,14,5719068,5719065,2557649,1,561152386
201,14,5719068,5719065,2557649,1,563025522
202,14,5719068,5719065,2557649,1,564048934
203,14,5719068,5719065,2557649,1,565386096
204,14,5719068,5719065,2557649,1,564848657
205,14,5719068,5719065,2557649,1,564712690
206,14,5719068,5719065,2557649,1,567879420
207,14,5719068,5719065,2557649,1,566625886
208,14,5719068,5719065,2557649,1,564727018
209,14,5719068,5719065,2557649,1,564653040
210,14,5719068,5719065,2557649,1,566892850
211,14,5719068,5719065,2557649,1,565628206
212,14,5719068,5719065,2557649,1,565554812
213,14,5719068,5719065,2557649,1,565495455
214,14,5719068,5719065,2557649,1,566013301
215,14,5719068,5719065,2557649,1,609719140
216,14,5719068,5719065,2557649,1,563908581
217,14,5719068,5719065,2557649,1,564771755
218,14,5719068,5719065,2557649,1,565788150
219,14,5719068,5719065,2557649,1,566996946
220,14,5719068,5719065,2557649,1,563410910
221,14,5719068,5719065,2557649,1,566379683
222,14,5719068,5719065,2557649,1,565991663
223,14,5719068,5719065,2557649,1,565174103
224,14,5719068,5719065,2557649,1,565483174
225,14,5719068,5719065,2557649,1,563759163
226,14,5719068,5719065,2557649,1,564234025
227,14,5719068,5719065,2557649,1,565484343
228,14,5719068,5719065,2557649,1,566485240
229,14,5719068,5719065,2557649,1,564388415
230,14,5719068,5719065,2557649,1,565833473
231,14,5719068,5719065,2557649,1,565133751
232,14,5719068,5719065,2557649,1,562767037
233,14,5719068,5719065,2557649,1,567166247
234,14,5719068,5719065,2557649,1,566602786
235,14,5719068,5719065,2557649,1,564606840
236,14,5719068,5719065,2557649,1,609654227
237,14,5719068,5719065,2557649,1,566251610
238,14,5719068,5719065,2557649,1,567271805
239,14,5719068,5719065,2557649,1,564511516
240,14,5719068,5719065,2557649,1,570495553
241,14,5719068,5719065,2557649,1,564369701
242,14,5719068,5719065,2557649,1,570095253
243,14,5719068,5719065,2557649,1,566983495
244,14,5719068,5719065,2557649,1,564555377
245,14,5719068,5719065,2557649,1,566939050
246,14,5719068,5719065,2557649,1,565367967
247,14,5719068,5719065,2557649,1,564786376
248,14,5719068,5719065,2557649,1,563801561
249,14,5719068,5719065,2557649,1,565968855
250,14,5719068,5719065,2557649,1,564562103
251,14,5719068,5719065,2557649,1,566339331
252,14,5719068,5719065,2557649,1,566153947
253,14,5719068,5719065,2557649,1,562333404
254,14,5719068,5719065,2557649,1,562737797
255,14,5719068,5719065,2557649,1,563526994
256,14,5719068,5719065,2557649,1,564448065
257,14,5719068,5719065,2557649,1,564604209
258,14,5719068,5719065,2557649,1,608554205
259,14,5719068,5719065,2557649,1,564216189
260,14,5719068,5719065,2557649,1,565030826
261,14,5719068,5719065,2557649,1,564610934
262,14,5719068,5719065,2557649,1,563370558
263,14,5719068,5719065,2557649,1,564422626
264,14,5719068,5719065,2557649,1,563057686
265,14,5719068,5719065,2557649,1,564849827
266,14,5719068,5719065,2557649,1,564620875
267,14,5719068,5719065,2557649,1,563159735
268,14,5719068,5719065,2557649,1,563607113
269,14,5719068,5719065,2557649,1,566692555
270,14,5719068,5719065,2557649,1,566375296
271,14,5719068,5719065,2557649,1,565814174
272,14,5719068,5719065,2557649,1,566352781
273,14,5719068,5719065,2557649,1,564349525
274,14,5719068,5719065,2557649,1,562774055
275,14,5719068,5719065,2557649,1,564059169
276,14,5719068,5719065,2557649,1,562965287
277,14,5719068,5719065,2557649,1,572532144
278,14,5719068,5719065,2557649,1,562398610
279,14,5719068,5719065,2557649,1,608918540
280,14,5719068,5719065,2557649,1,564779651
281,14,5719068,5719065,2557649,1,566054823
282,14,5719068,5719065,2557649,1,565171471
283,14,5719068,5719065,2557649,1,563454771
284,14,5719068,5719065,2557649,1,566270909
285,14,5719068,5719065,2557649,1,565193987
286,14,5719068,5719065,2557649,1,564353619
287,14,5719068,5719065,2557649,1,565338142
288,14,5719068,5719065,2557649,1,563093359
289,14,5719068,5719065,2557649,1,565781133
290,14,5719068,5719065,2557649,1,568610136
291,14,5719068,5719065,2557649,1,564833745
292,14,5719068,5719065,2557649,1,565872070
293,14,5719068,5719065,2557649,1,565341650
294,14,5719068,5719065,2557649,1,564444849
295,14,5719068,5719065,2557649,1,564248061
296,14,5719068,5719065,2557649,1,565615632
297,14,5719068,5719065,2557649,1,565420307
298,14,5719068,5719065,2557649,1,566164765
299,14,5719068,5719065,2557649,1,563926418
300,14,5719068,5719065,2557649,1,610018270
301,14,5719068,5719065,2557649,1,564131684
302,14,5719068,5719065,2557649,1,565068253
303,14,5719068,5719065,2557649,1,564260634
304,14,5719068,5719065,2557649,1,562895403
305,14,5719068,5719065,2557649,1,564057706
306,14,5719068,5719065,2557649,1,564223792
307,14,5719068,5719065,2557649,1,564816201
308,14,5719068,5719065,2557649,1,563897177
309,14,5719068,5719065,2557649,1,566391086
310,14,5719068,5719065,2557649,1,564184609
311,14,5719068,5719065,2557649,1,566566529
312,14,5719068,5719065,2557649,1,564446603
313,14,5719068,5719065,2557649,1,565174980
314,14,5719068,5719065,2557649,1,568025914
315,14,5719068,5719065,2557649,1,564217943
316,14,5719068,5719065,2557649,1,566649571
317,14,5719068,5719065,2557649,1,566484363
318,14,5719068,5719065,2557649,1,564622045
319,14,5719068,5719065,2557649,1,565403932
320,14,5719068,5719065,2557649,1,564849535
321,14,5719068,5719065,2557649,1,609517675
322,14,5719068,5719065,2557649,1,563544538
323,14,5719068,5719065,2557649,1,567296660
324,14,5719068,5719065,2557649,1,565362410
325,14,5719068,5719065,2557649,1,568659260
326,14,5719068,5719065,2557649,1,565151003
327,14,5719068,5719065,2557649,1,563973495
328,14,5719068,5719065,2557649,1,564984918
329,14,5719068,5719065,2557649,1,574209371
330,14,5719068,5719065,2557649,1,615966341
331,14,5719068,5719065,2557649,1,569268044
332,14,5719068,5719065,2557649,1,563888697
333,14,5719068,5719065,2557649,1,562826103
334,14,5719068,5719065,2557649,1,564678479
335,14,5719068,5719065,2557649,1,568439665
336,14,5719068,5719065,2557649,1,565381124
337,14,5719068,5719065,2557649,1,565503056
338,14,5719068,5719065,2557649,1,563584305
339,14,5719068,5719065,2557649,1,565053632
340,14,5719068,5719065,2557649,1,564633449
341,14,5719068,5719065,2557649,1,563164706
342,14,5719068,5719065,2557649,1,564699824
343,14,5719068,5719065,2557649,1,605492449
344,14,5719068,5719065,2557649,1,564890179
345,14,5719068,5719065,2557649,1,567637310
346,14,5719068,5719065,2557649,1,565693119
347,14,5719068,5719065,2557649,1,565898971
348,14,5719068,5719065,2557649,1,563574948
349,14,5719068,5719065,2557649,1,566401028
350,14,5719068,5719065,2557649,1,564965326
351,14,5719068,5719065,2557649,1,564042502
352,14,5719068,5719065,2557649,1,567999598
353,14,5719068,5719065,2557649,1,565189308
354,14,5719068,5719065,2557649,1,586538270
355,14,5719068,5719065,2557649,1,564893688
356,14,5719068,5719065,2557649,1,564924098
357,14,5719068,5719065,2557649,1,563192484
358,14,5719068,5719065,2557649,1,565810665
359,14,5719068,5719065,2557649,1,566544598
360,14,5719068,5719065,2557649,1,564807137
361,14,5719068,5719065,2557649,1,565416798
362,14,5719068,5719065,2557649,1,566772088
363,14,5719068,5719065,2557649,1,564582863
364,14,5719068,5719065,2557649,1,606200065
365,14,5719068,5719065,2557649,1,565084043
366,14,5719068,5719065,2557649,1,569922443
367,14,5719068,5719065,2557649,1,577819676
368,14,5719068,5719065,2557649,1,566313599
369,14,5719068,5719065,2557649,1,566841095
370,14,5719068,5719065,2557649,1,564858015
371,14,5719068,5719065,2557649,1,564781990
372,14,5719068,5719065,2557649,1,566107455
373,14,5719068,5719065,2557649,1,561986027
374,14,5719068,5719065,2557649,1,567910122
375,14,5719068,5719065,2557649,1,563048914
376,14,5719068,5719065,2557649,1,563972032
377,14,5719068,5719065,2557649,1,563939283
378,14,5719068,5719065,2557649,1,566704543
379,14,5719068,5719065,2557649,1,565563000
380,14,5719068,5719065,2557649,1,563401261
381,14,5719068,5719065,2557649,1,568516859
382,14,5719068,5719065,2557649,1,568032054
383,14,5719068,5719065,2557649,1,565358317
384,14,5719068,5719065,2557649,1,564926437
385,14,5719068,5719065,2557649,1,607284589
386,14,5719068,5719065,2557649,1,567643450
387,14,5719068,5719065,2557649,1,564327888
388,14,5719068,5719065,2557649,1,567001333
389,14,5719068,5719065,2557649,1,565160067
390,14,5719068,5719065,2557649,1,567327947
391,14,5719068,5719065,2557649,1,563643956
392,14,5719068,5719065,2557649,1,564525552
393,14,5719068,5719065,2557649,1,562391299
394,14,5719068,5719065,2557649,1,563012364
395,14,5719068,5719065,2557649,1,564277302
396,14,5719068,5719065,2557649,1,563908288
397,14,5719068,5719065,2557649,1,566497229
398,14,5719068,5719065,2557649,1,563601557
399,14,5719068,5719065,2557649,1,565532004
400,14,5719068,5719065,2557649,1,565917684
401,14,5719068,5719065,2557649,1,564403328
402,14,5719068,5719065,2557649,1,567189933
403,14,5719068,5719065,2557649,1,566265645
404,14,5719068,5719065,2557649,1,568990845
405,14,5719068,5719065,2557649,1,565783764
406,14,5719068,5719065,2557649,1,608084897
407,14,5719068,5719065,2557649,1,563000960
408,14,5719068,5719065,2557649,1,566459801
409,14,5719068,5719065,2557649,1,564020279
410,14,5719068,5719065,2557649,1,564277594
411,14,5719068,5719065,2557649,1,562590719
412,14,5719068,5719065,2557649,1,564434614
413,14,5719068,5719065,2557649,1,563243655
414,14,5719068,5719065,2557649,1,565741365
415,14,5719068,5719065,2557649,1,565415336
416,14,5719068,5719065,2557649,1,566022365
417,14,5719068,5719065,2557649,1,566171784
418,14,5719068,5719065,2557649,1,566141082
419,14,5719068,5719065,2557649,1,565531128
420,14,5719068,5719065,2557649,1,563990454
421,14,5719068,5719065,2557649,1,564938426
422,14,5719068,5719065,2557649,1,566717993
423,14,5719068,5719065,2557649,1,570766904
424,14,5719068,5719065,2557649,1,569284126
425,14,5719068,5719065,2557649,1,567233501
426,14,5719068,5719065,2557649,1,568538205
427,14,5719068,5719065,2557649,1,567743745
428,14,5719068,5719065,2557649,1,607785769
429,14,5719068,5719065,2557649,1,563445414
430,14,5719068,5719065,2557649,1,566625301
431,14,5719068,5719065,2557649,1,567434967
432,14,5719068,5719065,2557649,1,567889653
433,14,5719068,5719065,2557649,1,565181413
434,14,5719068,5719065,2557649,1,566342255
435,14,5719068,5719065,2557649,1,566037863
436,14,5719068,5719065,2557649,1,565455395
437,14,5719068,5719065,2557649,1,566078507
438,14,5719068,5719065,2557649,1,563772905
439,14,5719068,5719065,2557649,1,565820022
440,14,5719068,5719065,2557649,1,564659180
441,14,5719068,5719065,2557649,1,566732906
442,14,5719068,5719065,2557649,1,562548904
443,14,5719068,5719065,2557649,1,561724327
444,14,5719068,5719065,2557649,1,564884624
445,14,5719068,5719065,2557649,1,564689883
446,14,5719068,5719065,2557649,1,564863571
447,14,5719068,5719065,2557649,1,565825870
448,14,5719068,5719065,2557649,1,565013866
449,14,5719068,5719065,2557649,1,609049244
450,14,5719068,5719065,2557649,1,564050104
451,14,5719068,5719065,2557649,1,563878170
452,14,5719068,5719065,2557649,1,562277847
453,14,5719068,5719065,2557649,1,565277614
454,14,5719068,5719065,2557649,1,563078154
455,14,5719068,5719065,2557649,1,564932870
456,14,5719068,5719065,2557649,1,563703898
457,14,5719068,5719065,2557649,1,562383989
458,14,5719068,5719065,2557649,1,564405374
459,14,5719068,5719065,2557649,1,562271414
460,14,5719068,5719065,2557649,1,564253909
461,14,5719068,5719065,2557649,1,565441652
462,14,5719068,5719065,2557649,1,565791366
463,14,5719068,5719065,2557649,1,565832595
464,14,5719068,5719065,2557649,1,564243675
465,14,5719068,5719065,2557649,1,563056810
466,14,5719068,5719065,2557649,1,564957724
467,14,5719068,5719065,2557649,1,568385571
468,14,5719068,5719065,2557649,1,567551635
469,14,5719068,5719065,2557649,1,570695558
470,14,5719068,5719065,2557649,1,606776977
471,14,5719068,5719065,2557649,1,565196033
472,14,5719068,5719065,2557649,1,563139852
473,14,5719068,5719065,2557649,1,563781385
474,14,5719068,5719065,2557649,1,569580330
475,14,5719068,5719065,2557649,1,562052111
476,14,5719068,5719065,2557649,1,565869438
477,14,5719068,5719065,2557649,1,565117084
478,14,5719068,5719065,2557649,1,563445413
479,14,5719068,5719065,2557649,1,564591635
480,14,5719068,5719065,2557649,1,562866747
481,14,5719068,5719065,2557649,1,562943649
482,14,5719068,5719065,2557649,1,564214434
483,14,5719068,5719065,2557649,1,563336639
484,14,5719068,5719065,2557649,1,565079656
485,14,5719068,5719065,2557649,1,564698363
486,14,5719068,5719065,2557649,1,568871837
487,14,5719068,5719065,2557649,1,566221200
488,14,5719068,5719065,2557649,1,565442821
489,14,5719068,5719065,2557649,1,566621500
490,14,5719068,5719065,2557649,1,566211550
491,14,5719068,5719065,2557649,1,607754774
492,14,5719068,5719065,2557649,1,566105992
493,14,5719068,5719065,2557649,1,565769728
494,14,5719068,5719065,2557649,1,576951238
495,14,5719068,5719065,2557649,1,582893753
496,14,5719068,5719065,2557649,1,573492689
497,14,5719068,5719065,2557649,1,581275885
498,14,5719068,5719065,2557649,1,572766651
499,14,5719068,5719065,2557649,1,575970516
500,14,5719068,5719065,2557649,1,574673415
501,14,5719068,5719065,2557649,1,581670045
502,14,5719068,5719065,2557649,1,582812758
503,14,5719068,5719065,2557649,1,575677820
504,14,5719068,5719065,2557649,1,585306959
505,14,5719068,5719065,2557649,1,577670842
506,14,5719068,5719065,2557649,1,590689230
507,14,5719068,5719065,2557649,1,572191786
508,14,5719068,5719065,2557649,1,577918801
509,14,5719068,5719065,2557649,1,574697099
510,14,5719068,5719065,2557649,1,564401865
511,14,5719068,5719065,2557649,1,570225081
512,14,5719068,5719065,2557649,1,568533819
513,14,5719068,5719065,2557649,1,615139423
514,14,5719068,5719065,2557649,1,564188118
515,14,5719068,5719065,2557649,1,566057746
516,14,5719068,5719065,2557649,1,564734036
517,14,5719068,5719065,2557649,1,566322664
518,14,5719068,5719065,2557649,1,566003067
519,14,5719068,5719065,2557649,1,563106518
520,14,5719068,5719065,2557649,1,563155057
521,14,5719068,5719065,2557649,1,565564169
522,14,5719068,5719065,2557649,1,565954821
523,14,5719068,5719065,2557649,1,563429332
524,14,5719068,5719065,2557649,1,565803063
525,14,5719068,5719065,2557649,1,565148956
526,14,5719068,5719065,2557649,1,562984294
527,14,5719068,5719065,2557649,1,562205330
528,14,5719068,5719065,2557649,1,562031935
529,14,5719068,5719065,2557649,1,566235527
530,14,5719068,5719065,2557649,1,566865365
531,14,5719068,5719065,2557649,1,568046382
532,14,5719068,5719065,2557649,1,563995717
533,14,5719068,5719065,2557649,1,563835773
534,14,5719068,5719065,2557649,1,607979048
535,14,5719068,5719065,2557649,1,563268802
536,14,5719068,5719065,2557649,1,565381125
537,14,5719068,5719065,2557649,1,563632551
538,14,5719068,5719065,2557649,1,564684912
539,14,5719068,5719065,2557649,1,567895502
540,14,5719068,5719065,2557649,1,568270071
541,14,5719068,5719065,2557649,1,563372312
542,14,5719068,5719065,2557649,1,562949498
543,14,5719068,5719065,2557649,1,566318570
544,14,5719068,5719065,2557649,1,562886630
545,14,5719068,5719065,2557649,1,563343950
546,14,5719068,5719065,2557649,1,566013008
547,14,5719068,5719065,2557649,1,563827292
548,14,5719068,5719065,2557649,1,562834583
549,14,5719068,5719065,2557649,1,562007666
550,14,5719068,5719065,2557649,1,565584637
551,14,5719068,5719065,2557649,1,566134940
552,14,5719068,5719065,2557649,1,570509589
553,14,5719068,5719065,2557649,1,563364418
554,14,5719068,5719065,2557649,1,566044004
555,14,5719068,5719065,2557649,1,606796568
556,14,5719068,5719065,2557649,1,562395978
557,14,5719068,5719065,2557649,1,569095818
558,14,5719068,5719065,2557649,1,563648049
559,14,5719068,5719065,2557649,1,563679044
560,14,5719068,5719065,2557649,1,566386700
561,14,5719068,5719065,2557649,1,564769124
562,14,5719068,5719065,2557649,1,564611811
563,14,5719068,5719065,2557649,1,562829027
564,14,5719068,5719065,2557649,1,566586411
565,14,5719068,5719065,2557649,1,563343657
566,14,5719068,5719065,2557649,1,565641948
567,14,5719068,5719065,2557649,1,561664384
568,14,5719068,5719065,2557649,1,565474109
569,14,5719068,5719065,2557649,1,565597795
570,14,5719068,5719065,2557649,1,568338493
571,14,5719068,5719065,2557649,1,565347791
572,14,5719068,5719065,2557649,1,563348336
573,14,5719068,5719065,2557649,1,563634891
574,14,5719068,5719065,2557649,1,571001704
575,14,5719068,5719065,2557649,1,567214494
576,14,5719068,5719065,2557649,1,612145504
577,14,5719068,5719065,2557649,1,568127670
578,14,5719068,5719065,2557649,1,567403387
579,14,5719068,5719065,2557649,1,567370930
580,14,5719068,5719065,2557649,1,569545827
581,14,5719068,5719065,2557649,1,565851017
582,14,5719068,5719065,2557649,1,567036713
583,14,5719068,5719065,2557649,1,562311180
584,14,5719068,5719065,2557649,1,563843082
585,14,5719068,5719065,2557649,1,564702164
586,14,5719068,5719065,2557649,1,563679044
587,14,5719068,5719065,2557649,1,567714505
588,14,5719068,5719065,2557649,1,563064120
589,14,5719068,5719065,2557649,1,564911817
590,14,5719068,5719065,2557649,1,565330831
591,14,5719068,5719065,2557649,1,563263246
592,14,5719068,5719065,2557649,1,564518534
593,14,5719068,5719065,2557649,1,566597815
594,14,5719068,5719065,2557649,1,566650155
595,14,5719068,5719065,2557649,1,565265040
596,14,5719068,5719065,2557649,1,564715029
597,14,5719068,5719065,2557649,1,562568495
598,14,5719068,5719065,2557649,1,606030471
599,14,5719068,5719065,2557649,1,564108292
600,14,5719068,5719065,2557649,1,560623720
601,14,5719068,5719065,2557649,1,565249835
602,14,5719068,5719065,2557649,1,565009480
603,14,5719068,5719065,2557649,1,566791972
604,14,5719068,5719065,2557649,1,567318005
605,14,5719068,5719065,2557649,1,568354283
606,14,5719068,5719065,2557649,1,566464772
607,14,5719068,5719065,2557649,1,563326698
608,14,5719068,5719065,2557649,1,565896924
609,14,5719068,5719065,2557649,1,564425550
610,14,5719068,5719065,2557649,1,565418844
611,14,5719068,5719065,2557649,1,563395998
612,14,5719068,5719065,2557649,1,566004822
613,14,5719068,5719065,2557649,1,565828502
614,14,5719068,5719065,2557649,1,562783704
615,14,5719068,5719065,2557649,1,565404224
616,14,5719068,5719065,2557649,1,563470852
617,14,5719068,5719065,2557649,1,567616257
618,14,5719068,5719065,2557649,1,564235780
619,14,5719068,5719065,2557649,1,610444009
620,14,5719068,5719065,2557649,1,565957159
621,14,5719068,5719065,2557649,1,563720565
622,14,5719068,5719065,2557649,1,564867957
623,14,5719068,5719065,2557649,1,563421437
624,14,5719068,5719065,2557649,1,564755966
625,14,5719068,5719065,2557649,1,563905071
626,14,5719068,5719065,2557649,1,565396330
627,14,5719068,5719065,2557649,1,563066166
628,14,5719068,5719065,2557649,1,564027588
629,14,5719068,5719065,2557649,1,564700994
