NO,Solution Depth,Nodes In Memory,Max Nodes in Memory,Nodes Expanded,Optimal Solution,Real World Time
505,14,42,42,78924517,1,2811322272
506,14,54,54,69019303,1,2495916878
507,14,37,37,104341528,1,3740145711
508,14,33,33,76189929,1,2828360037
509,14,40,40,84548602,1,3107628748
510,14,41,41,67000351,1,2415391885
511,14,37,37,63970184,1,2363773607
512,14,45,45,44070346,1,1572801447
513,14,36,36,50853928,1,1835351990
514,14,35,35,67143469,1,2433307446
515,14,22,22,147857250,1,5431698057
516,14,31,31,62389334,1,2312632239
517,14,43,43,55809987,1,2018394811
518,14,43,43,43273494,1,1552436715
519,14,38,38,65691156,1,2416875540
520,14,33,33,73758761,1,2660700271
521,14,31,31,87661219,1,3086230955
522,14,46,46,45597677,1,1700684692
523,14,39,39,61832428,1,2223976383
524,14,36,36,51776430,1,1863008387
525,14,30,30,68469644,1,2449834968
526,14,50,50,67674183,1,2486025453
527,14,50,50,78376465,1,2812939556
528,14,43,43,95629514,1,3369597115
529,14,38,38,40410676,1,1440521624
530,14,40,40,81839243,1,3078607411
531,14,49,49,37416226,1,1347620654
532,14,41,41,102257932,1,3696422911
533,14,41,41,55605332,1,1985981300
534,14,36,36,60662770,1,2167456253
535,14,37,37,43018878,1,1548114114
536,14,59,59,65804643,1,2314783744
537,14,39,39,64843367,1,2398776935
538,14,36,36,33440785,1,1196562972
539,14,35,35,86433580,1,3165758266
540,14,44,44,104743901,1,3748822783
541,14,38,38,37126789,1,1315215624
542,14,37,37,62432388,1,2252686310
543,14,38,38,37126268,1,1342103878
544,14,39,39,76100664,1,2826834277
545,14,39,39,122141414,1,4557567811
546,14,42,42,29373223,1,1046548878
547,14,40,40,84944058,1,2997309595
548,14,41,41,48446493,1,1767991293
549,14,38,38,64938863,1,2383031885
550,14,39,39,76434217,1,2785813870
551,14,36,36,74797922,1,2778165473
552,14,37,37,51521625,1,1872836360
553,14,54,54,82012919,1,2976922348
554,14,39,39,53908988,1,1916697467
555,14,37,37,55105448,1,2047897151
